is_concurrent,pop_size,num_species,mean_ms_step_mean,speedup
0,100000,1,20.891,1.006
0,100000,2,41.762,1.007
0,100000,3,62.626,1.007
0,100000,4,82.979,1.001
0,100000,5,103.714,1.001
0,100000,6,124.460,1.001
0,100000,7,145.200,1.001
0,100000,8,165.939,1.001
