is_concurrent,repetition,pop_size,num_species,s_step_mean
0,0,1024,1,0.000468888
0,0,1024,2,0.00090998
0,0,1024,3,0.00134708
0,0,1024,4,0.00178996
0,0,1024,5,0.00222864
0,0,1024,6,0.00266973
0,0,1024,7,0.0031004
0,0,1024,8,0.00354286
0,0,1024,9,0.00398892
0,0,1024,10,0.00441726
0,0,1024,11,0.00485826
0,0,1024,12,0.00529581
0,0,1024,13,0.00572785
0,0,1024,14,0.00613642
0,0,1024,15,0.00659866
0,0,1024,16,0.00702661
0,0,1024,17,0.00748313
0,0,1024,18,0.0079105
0,0,1024,19,0.00835408
0,0,1024,20,0.008828
0,0,1024,21,0.00924163
0,0,1024,22,0.00968316
0,0,1024,23,0.0101618
0,0,1024,24,0.010554
0,0,1024,25,0.0110238
0,0,1024,26,0.0114431
0,0,1024,27,0.0118356
0,0,1024,28,0.0122862
0,0,1024,29,0.0127213
0,0,1024,30,0.0131615
0,0,1024,31,0.0135978
0,0,1024,32,0.014017
0,0,2048,1,0.000809095
0,0,2048,2,0.00158612
0,0,2048,3,0.00236608
0,0,2048,4,0.00314583
0,0,2048,5,0.00392704
0,0,2048,6,0.00469872
0,0,2048,7,0.00548365
0,0,2048,8,0.00626209
0,0,2048,9,0.00704359
0,0,2048,10,0.00782325
0,0,2048,11,0.00860748
0,0,2048,12,0.0093874
0,0,2048,13,0.0101726
0,0,2048,14,0.010952
0,0,2048,15,0.011728
0,0,2048,16,0.0125208
0,0,2048,17,0.0132908
0,0,2048,18,0.0140607
0,0,2048,19,0.014814
0,0,2048,20,0.0155931
0,0,2048,21,0.016349
0,0,2048,22,0.0170958
0,0,2048,23,0.0178853
0,0,2048,24,0.0186652
0,0,2048,25,0.0195065
0,0,2048,26,0.020266
0,0,2048,27,0.0210328
0,0,2048,28,0.0218547
0,0,2048,29,0.0226356
0,0,2048,30,0.0234087
0,0,2048,31,0.0242259
0,0,2048,32,0.0249806
0,0,3072,1,0.0011465
0,0,3072,2,0.00226611
0,0,3072,3,0.00338455
0,0,3072,4,0.0044997
0,0,3072,5,0.0056167
0,0,3072,6,0.00673572
0,0,3072,7,0.00784973
0,0,3072,8,0.0089725
0,0,3072,9,0.0100902
