is_concurrent, repetition, pop_size, num_species, ms_step_mean
0,0,512,11,1.63199
0,0,512,12,1.70968
0,0,512,13,1.94428
0,0,512,14,2.00651
0,0,512,15,2.11552
0,0,512,16,2.30325
0,0,512,17,2.48034
0,0,512,18,2.57379
0,0,512,19,2.76446
0,0,512,20,3.11648
0,0,512,21,2.95922
0,0,512,22,3.1688
0,0,512,23,3.3032
0,0,512,24,3.40887
0,0,512,25,3.67051
0,0,512,26,3.79882
0,0,512,27,3.89422
0,0,512,28,4.11616
0,0,512,29,4.13868
0,0,512,30,4.3341
0,0,512,31,4.37266
0,0,512,32,4.51541
0,0,640,1,0.188034
0,0,640,2,0.353859
0,0,640,3,0.522498
0,0,640,4,0.688185
0,0,640,5,0.851623
0,0,640,6,1.0232
0,0,640,7,1.2165
0,0,640,8,1.35993
0,0,640,9,1.54103
0,0,640,10,1.70681
0,0,640,11,1.87243
0,0,640,12,2.04031
0,0,640,13,2.21369
0,0,640,14,2.6071
0,0,640,15,2.65425
0,0,640,16,2.71987
0,0,640,17,2.93498
0,0,640,18,3.05126
0,0,640,19,3.22709
0,0,640,20,3.58886
0,0,640,21,3.5661
0,0,640,22,3.72799
0,0,640,23,3.90824
0,0,640,24,4.10068
0,0,640,25,4.293
0,0,640,26,4.54324
0,0,640,27,4.67453
0,0,640,28,4.98329
0,0,640,29,4.90092
0,0,640,30,5.07842
0,0,640,31,5.57714
0,0,640,32,5.44343
0,0,768,1,0.209357
0,0,768,2,0.39771
0,0,768,3,0.584876
0,0,768,4,0.77207
0,0,768,5,0.962423
0,0,768,6,1.15178
0,0,768,7,1.33816
0,0,768,8,1.55305
0,0,768,9,1.78425
0,0,768,10,2.01293
0,0,768,11,2.11652
0,0,768,12,2.40742
0,0,768,13,2.49522
0,0,768,14,2.72177
0,0,768,15,2.87128
0,0,768,16,3.05691
0,0,768,17,3.4007
0,0,768,18,3.43678
0,0,768,19,3.64261
0,0,768,20,3.97953
0,0,768,21,4.07651
0,0,768,22,4.36639
0,0,768,23,4.47647
0,0,768,24,4.58017
0,0,768,25,4.78245
0,0,768,26,5.20816
0,0,768,27,5.29154
0,0,768,28,5.32943
0,0,768,29,5.60479
0,0,768,30,5.91766
0,0,768,31,5.92027
0,0,768,32,6.27628
0,0,896,1,0.231626
0,0,896,2,0.438914
0,0,896,3,0.647539
0,0,896,4,0.85709
0,0,896,5,1.06634
0,0,896,6,1.27889
0,0,896,7,1.54402
0,0,896,8,1.73511
0,0,896,9,1.91698
0,0,896,10,2.15219
0,0,896,11,2.34493
0,0,896,12,2.58241
0,0,896,13,2.76846
0,0,896,14,3.0768
0,0,896,15,3.18616
0,0,896,16,3.41751
0,0,896,17,3.60553
0,0,896,18,3.86922
0,0,896,19,4.02794
0,0,896,20,4.30099
0,0,896,21,4.51232
0,0,896,22,4.78411
0,0,896,23,5.15796
0,0,896,24,5.19123
0,0,896,25,5.29638
0,0,896,26,5.60884
0,0,896,27,5.99224
0,0,896,28,6.01104
0,0,896,29,6.42797
0,0,896,30,6.37058
0,0,896,31,6.75912
0,0,896,32,6.79191
0,0,1024,1,0.270185
0,0,1024,2,0.516515
0,0,1024,3,0.761348
0,0,1024,4,1.01754
0,0,1024,5,1.25992
0,0,1024,6,1.50901
0,0,1024,7,1.76442
0,0,1024,8,2.23197
0,0,1024,9,2.26317
0,0,1024,10,2.57392
0,0,1024,11,2.76356
0,0,1024,12,3.14483
0,0,1024,13,3.40001
0,0,1024,14,3.68351
0,0,1024,15,3.78399
0,0,1024,16,4.07551
0,0,1024,17,4.26386
0,0,1024,18,4.65105
0,0,1024,19,4.79237
0,0,1024,20,5.16806
0,0,1024,21,5.35759
0,0,1024,22,5.56785
0,0,1024,23,5.96404
0,0,1024,24,6.32025
0,0,1024,25,6.3222
0,0,1024,26,6.62731
0,0,1024,27,6.8707
0,0,1024,28,7.11248
0,0,1024,29,7.54419
0,0,1024,30,7.71455
0,0,1024,31,7.82135
0,0,1024,32,8.16615
0,1,128,1,0.0910202
0,1,128,2,0.160615
0,1,128,3,0.229315
0,1,128,4,0.302164
0,1,128,5,0.379939
0,1,128,6,0.475533
0,1,128,7,0.519994
0,1,128,8,0.596002
0,1,128,9,0.691319
0,1,128,10,0.768331
0,1,128,11,0.855239
0,1,128,12,0.888281
0,1,128,13,0.999577
0,1,128,14,1.06271
0,1,128,15,1.1602
0,1,128,16,1.18433
0,1,128,17,1.26797
0,1,128,18,1.40131
0,1,128,19,1.44139
0,1,128,20,1.53713
0,1,128,21,1.58151
0,1,128,22,1.70891
0,1,128,23,1.76213
0,1,128,24,1.86537
0,1,128,25,1.87043
0,1,128,26,1.97341
0,1,128,27,2.06274
0,1,128,28,2.13136
0,1,128,29,2.17474
0,1,128,30,2.29704
0,1,128,31,2.35753
0,1,128,32,2.41419
0,1,256,1,0.112015
0,1,256,2,0.20173
0,1,256,3,0.294251
0,1,256,4,0.396285
0,1,256,5,0.478698
0,1,256,6,0.568972
0,1,256,7,0.675067
0,1,256,8,0.823311
0,1,256,9,0.884789
0,1,256,10,0.983872
0,1,256,11,1.04049
0,1,256,12,1.16411
0,1,256,13,1.28303
0,1,256,14,1.37076
0,1,256,15,1.42806
0,1,256,16,1.52208
0,1,256,17,1.64728
0,1,256,18,1.76004
0,1,256,19,1.89363
0,1,256,20,1.94903
0,1,256,21,1.9739
0,1,256,22,2.15362
0,1,256,23,2.2023
0,1,256,24,2.27815
0,1,256,25,2.39854
0,1,256,26,2.52282
0,1,256,27,2.64114
0,1,256,28,2.76433
0,1,256,29,2.81835
0,1,256,30,2.91566
0,1,256,31,2.96008
0,1,256,32,3.05457
0,1,384,1,0.132255
0,1,384,2,0.24124
0,1,384,3,0.35459
0,1,384,4,0.463366
0,1,384,5,0.578862
0,1,384,6,0.808465
0,1,384,7,0.824613
0,1,384,8,0.973798
0,1,384,9,1.05266
0,1,384,10,1.1477
0,1,384,11,1.41004
0,1,384,12,1.37435
0,1,384,13,1.50628
0,1,384,14,1.67116
0,1,384,15,1.74266
0,1,384,16,1.86964
0,1,384,17,2.00153
0,1,384,18,2.07576
0,1,384,19,2.17013
0,1,384,20,2.33174
0,1,384,21,2.46784
0,1,384,22,2.60297
0,1,384,23,2.61568
0,1,384,24,2.80293
0,1,384,25,3.00526
0,1,384,26,3.14125
0,1,384,27,3.21236
0,1,384,28,3.29193
0,1,384,29,3.32798
0,1,384,30,3.67081
0,1,384,31,3.55858
0,1,384,32,3.75337
0,1,512,1,0.157228
0,1,512,2,0.29123
0,1,512,3,0.428433
0,1,512,4,0.565699
0,1,512,5,0.701764
0,1,512,6,0.85766
0,1,512,7,0.980533
0,1,512,8,1.17979
0,1,512,9,1.25822
0,1,512,10,1.42726
0,1,512,11,1.61178
0,1,512,12,1.76788
0,1,512,13,1.88779
0,1,512,14,1.95126
0,1,512,15,2.23341
0,1,512,16,2.33606
0,1,512,17,2.46898
0,1,512,18,2.59235
0,1,512,19,2.6944
0,1,512,20,2.7882
0,1,512,21,3.06282
0,1,512,22,3.18983
0,1,512,23,3.22814
0,1,512,24,3.46089
0,1,512,25,3.62058
0,1,512,26,3.89802
0,1,512,27,3.76693
0,1,512,28,4.01428
0,1,512,29,4.12013
0,1,512,30,4.36373
0,1,512,31,4.43383
0,1,512,32,4.65127
0,1,640,1,0.18714
0,1,640,2,0.353498
0,1,640,3,0.521972
0,1,640,4,0.76053
0,1,640,5,0.854107
0,1,640,6,1.02679
0,1,640,7,1.21781
0,1,640,8,1.36139
0,1,640,9,1.53636
0,1,640,10,1.70387
0,1,640,11,1.87738
0,1,640,12,2.04309
0,1,640,13,2.25336
0,1,640,14,2.37963
0,1,640,15,2.56267
0,1,640,16,2.77149
0,1,640,17,2.90907
0,1,640,18,3.15244
0,1,640,19,3.22775
0,1,640,20,3.39809
0,1,640,21,3.56676
0,1,640,22,3.9201
0,1,640,23,3.98957
0,1,640,24,4.08073
0,1,640,25,4.38197
0,1,640,26,4.73354
0,1,640,27,4.61793
0,1,640,28,4.79054
0,1,640,29,5.06813
0,1,640,30,5.15009
0,1,640,31,5.64006
0,1,640,32,5.43582
0,1,768,1,0.210427
0,1,768,2,0.396841
0,1,768,3,0.583325
0,1,768,4,0.773388
0,1,768,5,1.11227
0,1,768,6,1.26276
0,1,768,7,1.34408
0,1,768,8,1.53151
0,1,768,9,1.7277
0,1,768,10,1.91847
0,1,768,11,2.1127
0,1,768,12,2.29947
0,1,768,13,2.49877
0,1,768,14,2.67747
0,1,768,15,2.87213
0,1,768,16,3.05989
0,1,768,17,3.4236
0,1,768,18,3.45605
0,1,768,19,3.65535
0,1,768,20,3.85113
0,1,768,21,4.01098
0,1,768,22,4.41727
0,1,768,23,4.50445
0,1,768,24,4.58575
0,1,768,25,4.77728
0,1,768,26,5.10933
0,1,768,27,5.31042
0,1,768,28,5.43248
0,1,768,29,5.63734
0,1,768,30,5.88941
0,1,768,31,5.93597
0,1,768,32,6.20872
0,1,896,1,0.231203
0,1,896,2,0.439666
0,1,896,3,0.647626
0,1,896,4,0.858439
0,1,896,5,1.2517
0,1,896,6,1.2767
0,1,896,7,1.48853
0,1,896,8,1.84194
0,1,896,9,1.94244
0,1,896,10,2.12697
0,1,896,11,2.39906
0,1,896,12,2.5495
0,1,896,13,2.7667
0,1,896,14,2.97431
0,1,896,15,3.18695
0,1,896,16,3.42027
0,1,896,17,3.60314
0,1,896,18,3.86399
0,1,896,19,4.02896
0,1,896,20,4.42466
0,1,896,21,4.46838
0,1,896,22,4.80238
0,1,896,23,5.13805
0,1,896,24,5.26164
0,1,896,25,5.36375
0,1,896,26,5.51732
0,1,896,27,5.72126
0,1,896,28,5.92841
0,1,896,29,6.14892
0,1,896,30,6.52522
0,1,896,31,7.16676
0,1,896,32,6.77904
0,1,1024,1,0.269865
0,1,1024,2,0.515997
0,1,1024,3,0.764463
0,1,1024,4,1.01371
0,1,1024,5,1.25985
0,1,1024,6,1.65792
0,1,1024,7,1.765
0,1,1024,8,2.01159
0,1,1024,9,2.27051
0,1,1024,10,2.69205
0,1,1024,11,3.02665
0,1,1024,12,3.16685
0,1,1024,13,3.43246
0,1,1024,14,3.52321
0,1,1024,15,3.78332
0,1,1024,16,4.01942
0,1,1024,17,4.44986
0,1,1024,18,4.88801
0,1,1024,19,4.89431
0,1,1024,20,5.50617
0,1,1024,21,5.2821
0,1,1024,22,5.64037
0,1,1024,23,5.81447
0,1,1024,24,6.13708
0,1,1024,25,6.28105
0,1,1024,26,6.5356
0,1,1024,27,6.92956
0,1,1024,28,7.30973
0,1,1024,29,7.40913
0,1,1024,30,7.72985
0,1,1024,31,7.87364
0,1,1024,32,8.08993
0,2,128,1,0.0915827
0,2,128,2,0.160549
0,2,128,3,0.235659
0,2,128,4,0.343336
0,2,128,5,0.412616
0,2,128,6,0.467607
0,2,128,7,0.571332
0,2,128,8,0.643382
0,2,128,9,0.735479
0,2,128,10,0.762409
0,2,128,11,0.842676
0,2,128,12,0.92393
0,2,128,13,0.976766
0,2,128,14,1.06209
0,2,128,15,1.18958
0,2,128,16,1.25389
0,2,128,17,1.31632
0,2,128,18,1.36653
0,2,128,19,1.47011
0,2,128,20,1.51417
0,2,128,21,1.59645
0,2,128,22,1.75988
0,2,128,23,1.69556
0,2,128,24,1.81322
0,2,128,25,1.90277
0,2,128,26,1.9589
0,2,128,27,2.05682
0,2,128,28,2.11717
0,2,128,29,2.21713
0,2,128,30,2.26486
0,2,128,31,2.37758
0,2,128,32,2.42778
0,2,256,1,0.11242
0,2,256,2,0.202106
0,2,256,3,0.293152
0,2,256,4,0.388603
0,2,256,5,0.48784
0,2,256,6,0.571319
0,2,256,7,0.664905
0,2,256,8,0.757896
0,2,256,9,0.854223
0,2,256,10,0.981179
0,2,256,11,1.07474
0,2,256,12,1.13958
0,2,256,13,1.2419
0,2,256,14,1.37834
0,2,256,15,1.57083
0,2,256,16,1.53586
0,2,256,17,1.68363
0,2,256,18,1.70236
0,2,256,19,1.88957
0,2,256,20,1.98803
0,2,256,21,2.08266
0,2,256,22,2.08676
0,2,256,23,2.20068
0,2,256,24,2.34729
0,2,256,25,2.47542
0,2,256,26,2.49979
0,2,256,27,2.60537
0,2,256,28,2.65815
0,2,256,29,2.74934
0,2,256,30,3.00835
0,2,256,31,2.99698
0,2,256,32,3.09979
0,2,384,1,0.132273
0,2,384,2,0.241178
0,2,384,3,0.353481
0,2,384,4,0.473874
0,2,384,5,0.587406
0,2,384,6,0.689879
0,2,384,7,0.800183
0,2,384,8,1.02304
0,2,384,9,1.03229
0,2,384,10,1.17198
0,2,384,11,1.43466
0,2,384,12,1.39646
0,2,384,13,1.52159
0,2,384,14,1.63194
0,2,384,15,1.7284
0,2,384,16,1.82379
0,2,384,17,2.04147
0,2,384,18,2.15543
0,2,384,19,2.29887
0,2,384,20,2.4519
0,2,384,21,2.46429
0,2,384,22,2.66032
0,2,384,23,2.72202
0,2,384,24,2.8089
0,2,384,25,2.96842
0,2,384,26,3.02314
0,2,384,27,3.07821
0,2,384,28,3.18232
0,2,384,29,3.36025
0,2,384,30,3.48635
0,2,384,31,3.5444
0,2,384,32,3.7578
0,2,512,1,0.15712
0,2,512,2,0.291401
0,2,512,3,0.430005
0,2,512,4,0.613325
0,2,512,5,0.727955
0,2,512,6,0.841091
0,2,512,7,0.97492
0,2,512,8,1.1191
0,2,512,9,1.30228
0,2,512,10,1.50146
0,2,512,11,1.58721
0,2,512,12,1.70602
0,2,512,13,2.01933
0,2,512,14,2.18221
0,2,512,15,2.1642
0,2,512,16,2.2769
0,2,512,17,2.49724
0,2,512,18,2.51661
0,2,512,19,2.67348
0,2,512,20,2.91116
0,2,512,21,3.1083
0,2,512,22,3.2516
0,2,512,23,3.20743
0,2,512,24,3.5311
0,2,512,25,3.53181
0,2,512,26,3.6399
0,2,512,27,3.97983
0,2,512,28,3.98601
0,2,512,29,4.41571
0,2,512,30,4.17127
0,2,512,31,4.30048
0,2,512,32,4.60853
0,2,640,1,0.1871
0,2,640,2,0.352904
0,2,640,3,0.522061
0,2,640,4,0.684891
0,2,640,5,0.851887
0,2,640,6,1.0234
0,2,640,7,1.19073
0,2,640,8,1.42839
0,2,640,9,1.56249
0,2,640,10,1.72712
0,2,640,11,1.93148
0,2,640,12,2.03759
0,2,640,13,2.22902
0,2,640,14,2.58231
0,2,640,15,2.54822
0,2,640,16,2.83993
0,2,640,17,2.95694
0,2,640,18,3.14495
0,2,640,19,3.26697
0,2,640,20,3.45471
0,2,640,21,3.56331
0,2,640,22,3.75386
0,2,640,23,3.99632
0,2,640,24,4.18865
0,2,640,25,4.25273
0,2,640,26,4.47377
0,2,640,27,4.57742
0,2,640,28,4.98979
0,2,640,29,5.0589
0,2,640,30,5.0846
0,2,640,31,5.24821
0,2,640,32,5.50081
0,2,768,1,0.209638
0,2,768,2,0.397401
0,2,768,3,0.585358
0,2,768,4,0.791994
0,2,768,5,0.963319
0,2,768,6,1.15207
0,2,768,7,1.33912
0,2,768,8,1.53493
0,2,768,9,1.72893
0,2,768,10,2.02228
0,2,768,11,2.11059
0,2,768,12,2.40621
0,2,768,13,2.53905
0,2,768,14,2.68062
0,2,768,15,2.87386
0,2,768,16,3.05597
0,2,768,17,3.25269
0,2,768,18,3.45793
0,2,768,19,3.71337
0,2,768,20,4.08547
0,2,768,21,4.01617
0,2,768,22,4.24131
0,2,768,23,4.42373
0,2,768,24,4.79949
0,2,768,25,4.77355
0,2,768,26,4.98851
0,2,768,27,5.32841
0,2,768,28,5.60007
0,2,768,29,5.53171
0,2,768,30,5.74571
0,2,768,31,5.94652
0,2,768,32,6.18444
0,2,896,1,0.231632
0,2,896,2,0.460349
0,2,896,3,0.6489
0,2,896,4,0.85796
0,2,896,5,1.06634
0,2,896,6,1.27856
0,2,896,7,1.49053
0,2,896,8,1.70047
0,2,896,9,1.91665
0,2,896,10,2.12571
0,2,896,11,2.35369
0,2,896,12,2.60384
0,2,896,13,2.83804
0,2,896,14,2.97146
0,2,896,15,3.2328
0,2,896,16,3.41208
0,2,896,17,3.63262
0,2,896,18,3.82557
0,2,896,19,4.02891
0,2,896,20,4.23478
0,2,896,21,4.49112
0,2,896,22,4.82316
0,2,896,23,4.90248
0,2,896,24,5.11707
0,2,896,25,5.35425
0,2,896,26,5.53203
0,2,896,27,5.85047
0,2,896,28,5.96252
0,2,896,29,6.26927
0,2,896,30,6.36104
0,2,896,31,6.56969
0,2,896,32,6.89237
0,2,1024,1,0.270398
0,2,1024,2,0.51682
0,2,1024,3,0.807362
0,2,1024,4,1.01689
0,2,1024,5,1.28999
0,2,1024,6,1.50995
0,2,1024,7,1.77565
0,2,1024,8,2.01108
0,2,1024,9,2.26717
0,2,1024,10,2.60521
0,2,1024,11,2.83597
0,2,1024,12,3.19455
0,2,1024,13,3.4365
0,2,1024,14,3.52872
0,2,1024,15,3.94103
0,2,1024,16,4.0934
0,2,1024,17,4.31211
0,2,1024,18,4.51549
0,2,1024,19,4.78491
0,2,1024,20,5.31072
0,2,1024,21,5.46154
0,2,1024,22,5.72023
0,2,1024,23,5.773
0,2,1024,24,6.08709
0,2,1024,25,6.45317
0,2,1024,26,6.52115
0,2,1024,27,6.78359
0,2,1024,28,7.10134
0,2,1024,29,7.35221
0,2,1024,30,7.75374
0,2,1024,31,7.87437
0,2,1024,32,8.04341
1,0,128,1,0.115044
1,0,128,2,0.161164
1,0,128,3,0.194203
1,0,128,4,0.241229
1,0,128,5,0.295254
1,0,128,6,0.340403
1,0,128,7,0.391864
1,0,128,8,0.439928
1,0,128,9,0.498266
1,0,128,10,0.535183
1,0,128,11,0.589796
1,0,128,12,0.643573
1,0,128,13,0.671808
1,0,128,14,0.735865
1,0,128,15,0.777395
1,0,128,16,0.831511
1,0,128,17,0.890178
1,0,128,18,0.932342
1,0,128,19,0.977093
1,0,128,20,1.03381
1,0,128,21,1.07669
1,0,128,22,1.12139
1,0,128,23,1.17742
1,0,128,24,1.21116
1,0,128,25,1.27889
1,0,128,26,1.32459
1,0,128,27,1.3721
1,0,128,28,1.42445
1,0,128,29,1.47588
1,0,128,30,1.5209
1,0,128,31,1.57357
1,0,128,32,1.63501
1,0,256,1,0.111757
1,0,256,2,0.160468
1,0,256,3,0.211055
1,0,256,4,0.258151
1,0,256,5,0.309517
1,0,256,6,0.360199
1,0,256,7,0.409892
1,0,256,8,0.5101
1,0,256,9,0.533046
1,0,256,10,0.59213
1,0,256,11,0.645313
1,0,256,12,0.696844
1,0,256,13,0.723883
1,0,256,14,0.778076
1,0,256,15,0.873855
1,0,256,16,0.9185
1,0,256,17,0.934771
1,0,256,18,0.996045
1,0,256,19,1.05821
1,0,256,20,1.0805
1,0,256,21,1.16753
1,0,256,22,1.19486
1,0,256,23,1.2689
1,0,256,24,1.30425
1,0,256,25,1.38612
1,0,256,26,1.43651
1,0,256,27,1.48331
1,0,256,28,1.51234
1,0,256,29,1.59411
1,0,256,30,1.64908
1,0,256,31,1.6882
1,0,256,32,1.71841
1,0,384,1,0.133522
1,0,384,2,0.183909
1,0,384,3,0.234482
1,0,384,4,0.284772
1,0,384,5,0.357671
1,0,384,6,0.407888
1,0,384,7,0.458337
1,0,384,8,0.510803
1,0,384,9,0.565959
1,0,384,10,0.612832
1,0,384,11,0.691603
1,0,384,12,0.796486
1,0,384,13,0.827859
1,0,384,14,0.892589
1,0,384,15,0.956397
1,0,384,16,0.947927
1,0,384,17,1.05224
1,0,384,18,1.07831
1,0,384,19,1.12121
1,0,384,20,1.18271
1,0,384,21,1.24692
1,0,384,22,1.30945
1,0,384,23,1.35459
1,0,384,24,1.41291
1,0,384,25,1.47134
1,0,384,26,1.49978
1,0,384,27,1.5376
1,0,384,28,1.61934
1,0,384,29,1.688
1,0,384,30,1.74374
1,0,384,31,1.79538
1,0,384,32,1.84893
1,0,512,1,0.157351
1,0,512,2,0.241693
1,0,512,3,0.274498
1,0,512,4,0.336674
1,0,512,5,0.392505
1,0,512,6,0.457309
1,0,512,7,0.514216
1,0,512,8,0.608087
1,0,512,9,0.664549
1,0,512,10,0.723709
1,0,512,11,0.784149
1,0,512,12,0.889035
1,0,512,13,0.99004
1,0,512,14,0.982017
1,0,512,15,1.08205
1,0,512,16,1.0786
1,0,512,17,1.22856
1,0,512,18,1.21748
1,0,512,19,1.32916
1,0,512,20,1.34053
1,0,512,21,1.38444
1,0,512,22,1.45228
1,0,512,23,1.6071
1,0,512,24,1.65096
1,0,512,25,1.71135
1,0,512,26,1.74462
1,0,512,27,1.86169
1,0,512,28,1.9221
1,0,512,29,1.93017
1,0,512,30,2.0239
1,0,512,31,2.02611
1,0,512,32,2.18156
1,0,640,1,0.187192
1,0,640,2,0.249365
1,0,640,3,0.311907
1,0,640,4,0.380483
1,0,640,5,0.448861
1,0,640,6,0.509499
1,0,640,7,0.679104
1,0,640,8,0.640064
1,0,640,9,0.740025
1,0,640,10,0.759416
1,0,640,11,0.82795
1,0,640,12,0.891002
1,0,640,13,0.999664
1,0,640,14,1.04516
1,0,640,15,1.08439
1,0,640,16,1.22132
1,0,640,17,1.22667
1,0,640,18,1.31399
1,0,640,19,1.42729
1,0,640,20,1.44532
1,0,640,21,1.58117
1,0,640,22,1.56884
1,0,640,23,1.7142
1,0,640,24,1.7411
1,0,640,25,1.8327
1,0,640,26,1.89566
1,0,640,27,1.98241
1,0,640,28,1.9718
1,0,640,29,2.02739
1,0,640,30,2.12134
1,0,640,31,2.19538
1,0,640,32,2.20739
1,0,768,1,0.210467
1,0,768,2,0.275437
1,0,768,3,0.336866
1,0,768,4,0.402808
1,0,768,5,0.468754
1,0,768,6,0.606873
1,0,768,7,0.675687
1,0,768,8,0.739993
1,0,768,9,0.739757
1,0,768,10,0.866726
1,0,768,11,0.882213
1,0,768,12,0.943803
1,0,768,13,1.04856
1,0,768,14,1.11873
1,0,768,15,1.14128
1,0,768,16,1.20865
1,0,768,17,1.36239
1,0,768,18,1.35595
1,0,768,19,1.42668
1,0,768,20,1.50299
1,0,768,21,1.54794
1,0,768,22,1.65442
1,0,768,23,1.79163
1,0,768,24,1.80997
1,0,768,25,1.8976
1,0,768,26,2.02143
1,0,768,27,2.00975
1,0,768,28,2.09268
1,0,768,29,2.09294
1,0,768,30,2.31535
1,0,768,31,2.24505
1,0,768,32,2.39
1,0,896,1,0.231323
1,0,896,2,0.295891
1,0,896,3,0.362788
1,0,896,4,0.430926
1,0,896,5,0.497307
1,0,896,6,0.592943
1,0,896,7,0.6336
1,0,896,8,0.794428
1,0,896,9,0.785524
1,0,896,10,0.865248
1,0,896,11,0.918112
1,0,896,12,0.986556
1,0,896,13,1.17762
1,0,896,14,1.2757
1,0,896,15,1.19256
1,0,896,16,1.26223
1,0,896,17,1.33869
1,0,896,18,1.48834
1,0,896,19,1.58028
1,0,896,20,1.55054
1,0,896,21,1.70446
1,0,896,22,1.78653
1,0,896,23,1.90001
1,0,896,24,1.83158
1,0,896,25,1.96079
1,0,896,26,2.02041
1,0,896,27,2.14827
1,0,896,28,2.10501
1,0,896,29,2.27888
1,0,896,30,2.30777
1,0,896,31,2.37104
1,0,896,32,2.38706
1,0,1024,1,0.269962
1,0,1024,2,0.35638
1,0,1024,3,0.436838
1,0,1024,4,0.52611
1,0,1024,5,0.609859
1,0,1024,6,0.699866
1,0,1024,7,0.785582
1,0,1024,8,0.919315
1,0,1024,9,0.963657
1,0,1024,10,1.05521
1,0,1024,11,1.12944
1,0,1024,12,1.22542
1,0,1024,13,1.31035
1,0,1024,14,1.40681
1,0,1024,15,1.49185
1,0,1024,16,1.65018
1,0,1024,17,1.66331
1,0,1024,18,1.75354
1,0,1024,19,1.87689
1,0,1024,20,1.96249
1,0,1024,21,2.07371
1,0,1024,22,2.10204
1,0,1024,23,2.33857
1,0,1024,24,2.37202
1,0,1024,25,2.4426
1,0,1024,26,2.66377
1,0,1024,27,2.58953
1,0,1024,28,2.71081
1,0,1024,29,2.74849
1,0,1024,30,2.9793
1,0,1024,31,2.91893
1,0,1024,32,3.03475
1,1,128,1,0.0915202
1,1,128,2,0.144846
1,1,128,3,0.195447
1,1,128,4,0.232832
1,1,128,5,0.283538
1,1,128,6,0.323719
1,1,128,7,0.372955
1,1,128,8,0.44286
1,1,128,9,0.486951
1,1,128,10,0.534848
1,1,128,11,0.585741
1,1,128,12,0.626393
1,1,128,13,0.691039
1,1,128,14,0.734428
1,1,128,15,0.779748
1,1,128,16,0.830975
1,1,128,17,0.875845
1,1,128,18,0.929944
1,1,128,19,0.979514
1,1,128,20,1.02966
1,1,128,21,1.0826
1,1,128,22,1.12837
1,1,128,23,1.18161
1,1,128,24,1.23147
1,1,128,25,1.28267
1,1,128,26,1.33083
1,1,128,27,1.37152
1,1,128,28,1.42745
1,1,128,29,1.47582
1,1,128,30,1.5237
1,1,128,31,1.5734
1,1,128,32,1.62893
1,1,256,1,0.113339
1,1,256,2,0.158918
1,1,256,3,0.22252
1,1,256,4,0.303043
1,1,256,5,0.309464
1,1,256,6,0.358727
