is_concurrent, repetition, pop_size, num_species, ms_step_mean
0,1,2048,21,10.7124
0,1,2048,22,11.2257
0,1,2048,23,11.749
0,1,2048,24,12.2658
0,1,2048,25,12.7696
0,1,2048,26,13.2883
0,1,2048,27,13.8357
0,1,2048,28,14.3568
0,1,2048,29,14.896
0,1,2048,30,15.4326
0,1,2048,31,15.9753
0,1,2048,32,16.4873
0,1,3072,1,0.770461
0,1,3072,2,1.52202
0,1,3072,3,2.27021
0,1,3072,4,3.02171
0,1,3072,5,3.77097
0,1,3072,6,4.51852
0,1,3072,7,5.27128
0,1,3072,8,6.02381
0,1,3072,9,6.77185
0,1,3072,10,7.5256
0,1,3072,11,8.27373
0,1,3072,12,9.02859
0,1,3072,13,9.80086
0,1,3072,14,10.5288
0,1,3072,15,11.2869
0,1,3072,16,12.0462
0,1,3072,17,12.7866
0,1,3072,18,13.5604
0,1,3072,19,14.3187
0,1,3072,20,15.1084
0,1,3072,21,15.9113
0,1,3072,22,16.6722
0,1,3072,23,17.4994
0,1,3072,24,18.4311
0,1,3072,25,19.0776
0,1,3072,26,19.8716
0,1,3072,27,20.6826
0,1,3072,28,21.4941
0,1,3072,29,22.3718
0,1,3072,30,23.0577
0,1,3072,31,23.8703
0,1,3072,32,24.7341
0,1,4096,1,1.01149
0,1,4096,2,2.00262
0,1,4096,3,3.00093
0,1,4096,4,3.98159
0,1,4096,5,4.97855
0,1,4096,6,5.96317
0,1,4096,7,6.96517
0,1,4096,8,7.95457
0,1,4096,9,8.94553
0,1,4096,10,9.93184
0,1,4096,11,11.1855
0,1,4096,12,11.9408
0,1,4096,13,12.9319
0,1,4096,14,13.9603
0,1,4096,15,14.9793
0,1,4096,16,16.0281
0,1,4096,17,17.2422
0,1,4096,18,18.1609
0,1,4096,19,19.2104
0,1,4096,20,20.2937
0,1,4096,21,21.3741
0,1,4096,22,22.3181
0,1,4096,23,23.4024
0,1,4096,24,24.4615
0,1,4096,25,25.4762
0,1,4096,26,26.5141
0,1,4096,27,27.6133
0,1,4096,28,28.5873
0,1,4096,29,30.0079
0,1,4096,30,30.7969
0,1,4096,31,31.7693
0,1,4096,32,32.7397
0,1,5120,1,1.25481
0,1,5120,2,2.48445
0,1,5120,3,3.71614
0,1,5120,4,4.94655
0,1,5120,5,6.18626
0,1,5120,6,7.42081
0,1,5120,7,8.64946
0,1,5120,8,9.88252
0,1,5120,9,11.1018
0,1,5120,10,12.3445
0,1,5120,11,13.5931
0,1,5120,12,14.8786
0,1,5120,13,16.4674
0,1,5120,14,17.4869
0,1,5120,15,18.7807
0,1,5120,16,20.0553
0,1,5120,17,21.4723
0,1,5120,18,22.6953
0,1,5120,19,24.0849
0,1,5120,20,25.4576
0,1,5120,21,26.6892
0,1,5120,22,27.8824
0,1,5120,23,29.1657
0,1,5120,24,30.5386
0,1,5120,25,31.8963
0,1,5120,26,33.0006
0,1,5120,27,34.3864
0,1,5120,28,35.6086
0,1,5120,29,36.9494
0,1,5120,30,38.2266
0,1,5120,31,39.5069
0,1,5120,32,40.8807
0,1,6144,1,1.4999
0,1,6144,2,2.9954
0,1,6144,3,4.4785
0,1,6144,4,5.9656
0,1,6144,5,7.44806
0,1,6144,6,8.90223
0,1,6144,7,10.3892
0,1,6144,8,11.9026
0,1,6144,9,13.383
0,1,6144,10,14.9409
0,1,6144,11,16.4526
0,1,6144,12,18.0785
0,1,6144,13,19.6902
0,1,6144,14,21.2446
0,1,6144,15,22.8554
0,1,6144,16,24.395
0,1,6144,17,25.9299
0,1,6144,18,27.5267
0,1,6144,19,29.0727
0,1,6144,20,30.549
0,1,6144,21,32.2249
0,1,6144,22,33.7535
0,1,6144,23,35.2382
0,1,6144,24,36.9518
0,1,6144,25,38.3598
0,1,6144,26,39.8986
0,1,6144,27,41.441
0,1,6144,28,42.9123
0,1,6144,29,44.62
0,1,6144,30,46.1701
0,1,6144,31,47.664
0,1,6144,32,49.2196
0,1,7168,1,1.74124
0,1,7168,2,3.46351
0,1,7168,3,5.19444
0,1,7168,4,6.95012
0,1,7168,5,8.65761
0,1,7168,6,10.3925
0,1,7168,7,12.1017
0,1,7168,8,13.8748
0,1,7168,9,15.6527
0,1,7168,10,18.1083
0,1,7168,11,19.3581
0,1,7168,12,21.1297
0,1,7168,13,23.1584
0,1,7168,14,24.8527
0,1,7168,15,26.8004
0,1,7168,16,28.4914
0,1,7168,17,30.3
0,1,7168,18,32.7192
0,1,7168,19,34.0045
0,1,7168,20,35.7728
0,1,7168,21,37.5843
0,1,7168,22,39.2475
0,1,7168,23,41.1756
0,1,7168,24,42.9525
0,1,7168,25,44.8355
0,1,7168,26,46.6323
0,1,7168,27,48.4397
0,1,7168,28,50.2512
0,1,7168,29,51.9658
0,1,7168,30,53.7242
0,1,7168,31,55.5581
0,1,7168,32,57.3594
0,1,8192,1,1.99517
0,1,8192,2,3.9377
0,1,8192,3,5.92227
0,1,8192,4,7.86525
0,1,8192,5,9.82729
0,1,8192,6,11.7862
0,1,8192,7,13.7908
0,1,8192,8,15.7701
0,1,8192,9,17.8659
0,1,8192,10,19.9275
0,1,8192,11,22.0931
0,1,8192,12,24.1115
0,1,8192,13,26.2362
0,1,8192,14,28.2239
0,1,8192,15,30.3303
0,1,8192,16,32.5335
0,1,8192,17,34.5622
0,1,8192,18,36.7923
0,1,8192,19,38.7473
0,1,8192,20,41.0091
0,1,8192,21,43.2527
0,1,8192,22,44.6266
0,1,8192,23,46.7463
0,1,8192,24,48.9528
0,1,8192,25,50.9168
0,1,8192,26,52.8892
0,1,8192,27,55.0344
0,1,8192,28,57.0676
0,1,8192,29,59.199
0,1,8192,30,61.1171
0,1,8192,31,63.2722
0,1,8192,32,65.2834
0,2,1024,1,0.288607
0,2,1024,2,0.5567
0,2,1024,3,0.825078
0,2,1024,4,1.09176
0,2,1024,5,1.35867
0,2,1024,6,1.62842
0,2,1024,7,1.89645
0,2,1024,8,2.16616
0,2,1024,9,2.43596
0,2,1024,10,2.70449
0,2,1024,11,3.03469
0,2,1024,12,3.24233
0,2,1024,13,3.51327
0,2,1024,14,3.78195
0,2,1024,15,4.05241
0,2,1024,16,4.32039
0,2,1024,17,4.58973
0,2,1024,18,4.85704
0,2,1024,19,5.12493
0,2,1024,20,5.39227
0,2,1024,21,5.72199
0,2,1024,22,5.92699
0,2,1024,23,6.19583
0,2,1024,24,6.46564
0,2,1024,25,6.77077
0,2,1024,26,7.02449
0,2,1024,27,7.27049
0,2,1024,28,7.53874
0,2,1024,29,7.87079
0,2,1024,30,8.12767
0,2,1024,31,8.33792
0,2,1024,32,8.60482
0,2,2048,1,0.530155
0,2,2048,2,1.03731
0,2,2048,3,1.54725
0,2,2048,4,2.05632
0,2,2048,5,2.56515
0,2,2048,6,3.07303
0,2,2048,7,3.58629
0,2,2048,8,4.09525
0,2,2048,9,4.6047
0,2,2048,10,5.1141
0,2,2048,11,5.74549
0,2,2048,12,6.13454
0,2,2048,13,6.64773
0,2,2048,14,7.16142
0,2,2048,15,7.67392
0,2,2048,16,8.18195
0,2,2048,17,8.68732
0,2,2048,18,9.19337
0,2,2048,19,9.69908
0,2,2048,20,10.328
0,2,2048,21,10.7124
0,2,2048,22,11.2231
0,2,2048,23,11.748
0,2,2048,24,12.2584
0,2,2048,25,12.7727
0,2,2048,26,13.2849
0,2,2048,27,13.8213
0,2,2048,28,14.4863
0,2,2048,29,14.9088
0,2,2048,30,15.4349
0,2,2048,31,16.0077
0,2,2048,32,16.4887
0,2,3072,1,0.770226
0,2,3072,2,1.52207
0,2,3072,3,2.27068
0,2,3072,4,3.02169
0,2,3072,5,3.77188
0,2,3072,6,4.51943
0,2,3072,7,5.27196
0,2,3072,8,6.02623
0,2,3072,9,6.7713
0,2,3072,10,7.52643
0,2,3072,11,8.27558
0,2,3072,12,9.03027
0,2,3072,13,9.77455
0,2,3072,14,10.5279
0,2,3072,15,11.2878
0,2,3072,16,12.0489
0,2,3072,17,12.7921
0,2,3072,18,13.7079
0,2,3072,19,14.3269
0,2,3072,20,15.1098
0,2,3072,21,15.9186
0,2,3072,22,16.7277
0,2,3072,23,17.5378
0,2,3072,24,18.3021
0,2,3072,25,19.1565
0,2,3072,26,19.9186
0,2,3072,27,20.7168
0,2,3072,28,21.4998
0,2,3072,29,22.2337
0,2,3072,30,23.211
0,2,3072,31,24.0592
0,2,3072,32,24.7406
0,2,4096,1,1.01156
0,2,4096,2,2.0038
0,2,4096,3,2.99645
0,2,4096,4,3.98084
0,2,4096,5,4.97724
0,2,4096,6,5.96359
0,2,4096,7,6.97175
0,2,4096,8,7.95457
0,2,4096,9,8.94387
0,2,4096,10,9.93658
0,2,4096,11,10.9343
0,2,4096,12,11.9317
0,2,4096,13,12.9376
0,2,4096,14,13.9441
0,2,4096,15,14.9667
0,2,4096,16,15.9913
0,2,4096,17,17.0262
0,2,4096,18,18.1943
0,2,4096,19,19.0984
0,2,4096,20,20.2294
0,2,4096,21,21.2391
0,2,4096,22,22.3017
0,2,4096,23,23.3991
0,2,4096,24,24.5468
0,2,4096,25,25.5257
0,2,4096,26,26.5488
0,2,4096,27,27.6628
0,2,4096,28,28.6547
0,2,4096,29,29.6947
0,2,4096,30,30.7509
0,2,4096,31,31.785
0,2,4096,32,32.8103
0,2,5120,1,1.25478
0,2,5120,2,2.48478
0,2,5120,3,3.71482
0,2,5120,4,4.94483
0,2,5120,5,6.18919
0,2,5120,6,7.41974
0,2,5120,7,8.65068
0,2,5120,8,9.8827
0,2,5120,9,11.1036
0,2,5120,10,12.3435
0,2,5120,11,13.6301
0,2,5120,12,14.856
0,2,5120,13,16.1531
0,2,5120,14,17.4594
0,2,5120,15,18.7921
0,2,5120,16,20.0317
0,2,5120,17,21.3835
0,2,5120,18,22.7177
0,2,5120,19,24.0058
0,2,5120,20,25.2259
0,2,5120,21,26.6429
0,2,5120,22,28.0167
0,2,5120,23,29.2861
0,2,5120,24,30.6255
0,2,5120,25,31.8266
0,2,5120,26,33.1446
0,2,5120,27,34.3784
0,2,5120,28,35.8204
0,2,5120,29,37.1071
0,2,5120,30,38.6564
0,2,5120,31,39.9835
0,2,5120,32,40.8255
0,2,6144,1,1.49997
0,2,6144,2,2.99542
0,2,6144,3,4.46367
0,2,6144,4,5.94418
0,2,6144,5,7.45044
0,2,6144,6,8.90129
0,2,6144,7,10.3893
0,2,6144,8,11.893
0,2,6144,9,13.4036
0,2,6144,10,14.9418
0,2,6144,11,16.4894
0,2,6144,12,18.139
0,2,6144,13,19.7928
0,2,6144,14,21.2039
0,2,6144,15,22.8298
0,2,6144,16,24.3131
0,2,6144,17,25.9552
0,2,6144,18,28.0524
0,2,6144,19,29.5812
0,2,6144,20,30.6305
0,2,6144,21,32.2668
0,2,6144,22,33.765
0,2,6144,23,35.5903
0,2,6144,24,37.0654
0,2,6144,25,38.3574
0,2,6144,26,39.9234
0,2,6144,27,41.4818
0,2,6144,28,43.3327
0,2,6144,29,44.5863
0,2,6144,30,46.0475
0,2,6144,31,47.6341
0,2,6144,32,49.2805
0,2,7168,1,1.74253
0,2,7168,2,3.479
0,2,7168,3,5.18119
0,2,7168,4,6.94747
0,2,7168,5,8.65194
0,2,7168,6,10.3575
0,2,7168,7,12.1081
0,2,7168,8,13.8583
0,2,7168,9,15.8976
0,2,7168,10,17.6003
0,2,7168,11,19.3309
0,2,7168,12,21.1932
0,2,7168,13,22.8978
0,2,7168,14,24.7788
0,2,7168,15,26.8684
0,2,7168,16,28.4825
0,2,7168,17,30.4288
0,2,7168,18,32.0844
0,2,7168,19,33.9863
0,2,7168,20,35.7429
0,2,7168,21,37.5916
0,2,7168,22,39.2958
0,2,7168,23,41.0229
0,2,7168,24,43.0137
0,2,7168,25,44.7328
0,2,7168,26,46.4604
0,2,7168,27,49.0116
0,2,7168,28,50.1949
0,2,7168,29,52.0168
0,2,7168,30,53.6755
0,2,7168,31,55.4383
0,2,7168,32,57.1943
0,2,8192,1,1.99515
0,2,8192,2,3.93365
0,2,8192,3,5.91356
0,2,8192,4,7.85556
0,2,8192,5,9.83697
0,2,8192,6,11.7927
0,2,8192,7,13.7702
0,2,8192,8,15.7952
0,2,8192,9,17.8512
0,2,8192,10,19.9856
0,2,8192,11,22.1527
0,2,8192,12,24.1484
0,2,8192,13,26.366
0,2,8192,14,28.2745
0,2,8192,15,30.4352
0,2,8192,16,32.4183
0,2,8192,17,34.4689
0,2,8192,18,36.5061
0,2,8192,19,38.5823
0,2,8192,20,40.5404
0,2,8192,21,42.6301
0,2,8192,22,44.6783
0,2,8192,23,46.705
0,2,8192,24,48.8812
0,2,8192,25,50.887
0,2,8192,26,52.9004
0,2,8192,27,54.8318
0,2,8192,28,56.8996
0,2,8192,29,59.5463
0,2,8192,30,61.0946
0,2,8192,31,63.186
0,2,8192,32,65.261
1,0,1024,1,0.288735
1,0,1024,2,0.311501
1,0,1024,3,0.331721
1,0,1024,4,0.350955
1,0,1024,5,0.375171
1,0,1024,6,0.396896
1,0,1024,7,0.418964
1,0,1024,8,0.444126
1,0,1024,9,0.467139
1,0,1024,10,0.509505
1,0,1024,11,0.512654
1,0,1024,12,0.536167
1,0,1024,13,0.558676
1,0,1024,14,0.582006
1,0,1024,15,0.60498
1,0,1024,16,0.627018
1,0,1024,17,0.651597
1,0,1024,18,0.671678
1,0,1024,19,0.696849
1,0,1024,20,0.718056
1,0,1024,21,0.756427
1,0,1024,22,0.768204
1,0,1024,23,0.832783
1,0,1024,24,0.814761
1,0,1024,25,0.843239
1,0,1024,26,0.863112
1,0,1024,27,0.886304
1,0,1024,28,0.912619
1,0,1024,29,0.949067
1,0,1024,30,0.953378
1,0,1024,31,0.977414
1,0,1024,32,1.00036
1,0,2048,1,0.530227
1,0,2048,2,0.548975
1,0,2048,3,0.571423
1,0,2048,4,0.591121
1,0,2048,5,0.614241
1,0,2048,6,0.636243
1,0,2048,7,0.658136
1,0,2048,8,0.68236
1,0,2048,9,0.704951
1,0,2048,10,0.726883
1,0,2048,11,0.751131
1,0,2048,12,0.775922
1,0,2048,13,0.80215
1,0,2048,14,0.822944
1,0,2048,15,0.848442
1,0,2048,16,0.871064
1,0,2048,17,0.89466
1,0,2048,18,0.916745
1,0,2048,19,1.05798
1,0,2048,20,0.961867
1,0,2048,21,0.986764
1,0,2048,22,1.01391
1,0,2048,23,1.06279
1,0,2048,24,1.13777
1,0,2048,25,1.08318
1,0,2048,26,1.10698
1,0,2048,27,1.12905
1,0,2048,28,1.19962
1,0,2048,29,1.22396
1,0,2048,30,1.26139
1,0,2048,31,1.27705
1,0,2048,32,1.30979
1,0,3072,1,0.770342
1,0,3072,2,0.793035
1,0,3072,3,0.972999
1,0,3072,4,0.834751
1,0,3072,5,0.856442
1,0,3072,6,0.880188
1,0,3072,7,0.899379
1,0,3072,8,0.926847
1,0,3072,9,0.946775
1,0,3072,10,0.970913
1,0,3072,11,0.99928
1,0,3072,12,1.02079
1,0,3072,13,1.04759
1,0,3072,14,1.24692
1,0,3072,15,1.09031
1,0,3072,16,1.11469
1,0,3072,17,1.13721
1,0,3072,18,1.1585
1,0,3072,19,1.19118
1,0,3072,20,1.2155
1,0,3072,21,1.34702
1,0,3072,22,1.38102
1,0,3072,23,1.40989
1,0,3072,24,1.4349
1,0,3072,25,1.45828
1,0,3072,26,1.48189
1,0,3072,27,1.5057
1,0,3072,28,1.53953
1,0,3072,29,1.55233
1,0,3072,30,1.58389
1,0,3072,31,1.60993
1,0,3072,32,1.62547
1,0,4096,1,1.01176
1,0,4096,2,1.03358
1,0,4096,3,1.0533
1,0,4096,4,1.07412
1,0,4096,5,1.09504
1,0,4096,6,1.11584
1,0,4096,7,1.14059
1,0,4096,8,1.17483
1,0,4096,9,1.19552
1,0,4096,10,1.21838
1,0,4096,11,1.23864
1,0,4096,12,1.27176
1,0,4096,13,1.28989
1,0,4096,14,1.45855
1,0,4096,15,1.50393
1,0,4096,16,1.54246
1,0,4096,17,1.63579
1,0,4096,18,1.59512
1,0,4096,19,1.62163
1,0,4096,20,1.64229
1,0,4096,21,1.67571
1,0,4096,22,1.6907
1,0,4096,23,1.71314
1,0,4096,24,1.73834
1,0,4096,25,1.7647
1,0,4096,26,1.78692
1,0,4096,27,1.81381
1,0,4096,28,2.0197
1,0,4096,29,2.07379
1,0,4096,30,2.09311
1,0,4096,31,2.12924
1,0,4096,32,2.20761
1,0,5120,1,1.25482
1,0,5120,2,1.27152
1,0,5120,3,1.29432
1,0,5120,4,1.31266
1,0,5120,5,1.33809
1,0,5120,6,1.35601
1,0,5120,7,1.39028
1,0,5120,8,1.41302
1,0,5120,9,1.43504
1,0,5120,10,1.46076
1,0,5120,11,1.49063
1,0,5120,12,1.72295
1,0,5120,13,1.75897
1,0,5120,14,1.80581
1,0,5120,15,1.81956
1,0,5120,16,1.84527
1,0,5120,17,1.86871
1,0,5120,18,1.89575
1,0,5120,19,1.92794
1,0,5120,20,1.95077
1,0,5120,21,1.97924
1,0,5120,22,1.99995
1,0,5120,23,2.01667
1,0,5120,24,2.33224
1,0,5120,25,2.37566
1,0,5120,26,2.46687
1,0,5120,27,2.61252
1,0,5120,28,2.66454
1,0,5120,29,2.68398
1,0,5120,30,2.69285
1,0,5120,31,2.73581
1,0,5120,32,2.76739
1,0,6144,1,1.50017
1,0,6144,2,1.52542
1,0,6144,3,1.55319
1,0,6144,4,1.56715
1,0,6144,5,1.58236
1,0,6144,6,1.60798
1,0,6144,7,1.63441
1,0,6144,8,1.66285
1,0,6144,9,1.69479
1,0,6144,10,1.73389
1,0,6144,11,2.05445
1,0,6144,12,2.08044
1,0,6144,13,2.13426
1,0,6144,14,2.15915
1,0,6144,15,2.17488
1,0,6144,16,2.23282
1,0,6144,17,2.22375
1,0,6144,18,2.27352
1,0,6144,19,2.29734
1,0,6144,20,2.31845
1,0,6144,21,2.74165
1,0,6144,22,2.76832
1,0,6144,23,2.78875
1,0,6144,24,2.81602
1,0,6144,25,2.8465
1,0,6144,26,2.86099
1,0,6144,27,2.89016
1,0,6144,28,2.96503
1,0,6144,29,3.0091
1,0,6144,30,3.17176
1,0,6144,31,3.23323
1,0,6144,32,3.25581
1,0,7168,1,1.74063
1,0,7168,2,1.7761
1,0,7168,3,1.78741
1,0,7168,4,1.81553
1,0,7168,5,1.82842
1,0,7168,6,1.86292
1,0,7168,7,1.89302
1,0,7168,8,1.93701
1,0,7168,9,2.33404
1,0,7168,10,2.38248
1,0,7168,11,2.37276
1,0,7168,12,2.40288
1,0,7168,13,2.43246
1,0,7168,14,2.46552
1,0,7168,15,2.5014
1,0,7168,16,2.51106
1,0,7168,17,2.56797
1,0,7168,18,3.0589
1,0,7168,19,3.26636
1,0,7168,20,3.28095
1,0,7168,21,3.28661
1,0,7168,22,3.28992
1,0,7168,23,3.31143
1,0,7168,24,3.35894
1,0,7168,25,3.40971
1,0,7168,26,3.54187
1,0,7168,27,3.58363
1,0,7168,28,3.61253
1,0,7168,29,3.64059
1,0,7168,30,3.6629
1,0,7168,31,3.68896
1,0,7168,32,3.99134
1,0,8192,1,1.99442
1,0,8192,2,1.99979
1,0,8192,3,2.02525
1,0,8192,4,2.03839
1,0,8192,5,2.07339
1,0,8192,6,2.09027
1,0,8192,7,2.12455
