is_concurrent, repetition, pop_size, num_species, ms_step_mean
0,0,1024,1,0.430003
0,0,1024,2,0.675744
0,0,1024,3,0.841763
0,0,1024,4,1.01302
0,0,1024,5,1.25628
0,0,1024,6,1.5557
0,0,1024,7,1.7615
0,0,1024,8,2.01242
0,0,1024,9,2.26316
0,0,1024,10,2.51609
0,0,1024,11,2.8234
0,0,1024,12,3.10924
0,0,1024,13,3.64608
0,0,1024,14,3.52324
0,0,1024,15,3.77226
0,0,1024,16,4.17975
0,0,1024,17,4.28432
0,0,1024,18,4.51957
0,0,1024,19,4.97399
0,0,1024,20,5.21839
0,0,1024,21,5.27339
0,0,1024,22,5.55669
0,0,1024,23,5.83237
0,0,1024,24,6.03904
0,0,1024,25,6.58379
0,0,1024,26,6.56298
0,0,1024,27,7.11439
0,0,1024,28,7.11607
0,0,1024,29,7.27944
0,0,1024,30,7.55053
0,0,1024,31,8.28425
0,0,1024,32,8.0655
0,0,2048,1,0.432755
0,0,2048,2,0.844679
0,0,2048,3,1.48617
0,0,2048,4,1.66625
0,0,2048,5,2.0807
0,0,2048,6,2.48829
0,0,2048,7,2.90972
0,0,2048,8,3.31886
0,0,2048,9,3.73569
0,0,2048,10,4.80338
0,0,2048,11,4.56612
0,0,2048,12,4.98536
0,0,2048,13,5.48758
0,0,2048,14,6.20328
0,0,2048,15,6.35777
0,0,2048,16,6.6946
0,0,2048,17,7.06288
0,0,2048,18,7.46836
0,0,2048,19,7.89168
0,0,2048,20,8.30495
0,0,2048,21,8.75616
0,0,2048,22,9.36142
0,0,2048,23,9.52961
0,0,2048,24,9.92477
0,0,2048,25,10.346
0,0,2048,26,11.071
0,0,2048,27,11.1761
0,0,2048,28,11.6732
0,0,2048,29,11.9642
0,0,2048,30,12.53
0,0,2048,31,12.794
0,0,2048,32,13.2088
0,0,3072,1,0.588936
0,0,3072,2,1.15855
0,0,3072,3,1.72856
0,0,3072,4,2.29652
0,0,3072,5,2.87192
0,0,3072,6,3.48267
0,0,3072,7,4.01159
0,0,3072,8,4.58477
0,0,3072,9,5.15099
0,0,3072,10,5.73057
0,0,3072,11,6.30607
0,0,3072,12,6.88732
0,0,3072,13,7.63563
0,0,3072,14,8.03513
0,0,3072,15,8.60877
0,0,3072,16,9.17697
0,0,3072,17,9.73685
0,0,3072,18,10.6194
0,0,3072,19,10.8965
0,0,3072,20,11.8824
0,0,3072,21,12.0398
0,0,3072,22,12.6246
0,0,3072,23,14.0708
0,0,3072,24,14.2819
0,0,3072,25,14.402
0,0,3072,26,14.9769
0,0,3072,27,15.5801
0,0,3072,28,16.1637
0,0,3072,29,16.7793
0,0,3072,30,17.3542
0,0,3072,31,17.9703
0,0,3072,32,18.523
0,0,4096,1,0.743363
0,0,4096,2,1.47118
0,0,4096,3,2.19568
0,0,4096,4,2.92377
0,0,4096,5,3.64315
0,0,4096,6,4.37905
0,0,4096,7,5.10341
0,0,4096,8,5.82917
0,0,4096,9,6.56595
0,0,4096,10,7.28096
0,0,4096,11,8.03205
0,0,4096,12,8.77856
0,0,4096,13,9.5088
0,0,4096,14,10.2092
0,0,4096,15,10.9513
0,0,4096,16,11.911
0,0,4096,17,12.4143
0,0,4096,18,13.148
0,0,4096,19,13.891
0,0,4096,20,14.6198
0,0,4096,21,15.409
0,0,4096,22,16.0675
0,0,4096,23,16.815
0,0,4096,24,17.5362
0,0,4096,25,18.2897
0,0,4096,26,18.9984
0,0,4096,27,20.9293
0,0,4096,28,20.5208
0,0,4096,29,21.2183
0,0,4096,30,22.7517
0,0,4096,31,22.6503
0,0,4096,32,23.4167
0,0,5120,1,0.900492
0,0,5120,2,1.78639
0,0,5120,3,2.65837
0,0,5120,4,3.55242
0,0,5120,5,4.42123
0,0,5120,6,5.31235
0,0,5120,7,6.2068
0,0,5120,8,7.06966
0,0,5120,9,7.99066
0,0,5120,10,8.87529
0,0,5120,11,10.2035
0,0,5120,12,10.6658
0,0,5120,13,11.6402
0,0,5120,14,12.5497
0,0,5120,15,13.4817
0,0,5120,16,14.9533
0,0,5120,17,15.4919
0,0,5120,18,16.3283
0,0,5120,19,17.3445
0,0,5120,20,18.2547
0,0,5120,21,19.2467
0,0,5120,22,20.2407
0,0,5120,23,21.2993
0,0,5120,24,22.4727
0,0,5120,25,23.0134
0,0,5120,26,24.0048
0,0,5120,27,24.8955
0,0,5120,28,25.8949
0,0,5120,29,26.8439
0,0,5120,30,27.7476
0,0,5120,31,29.2739
0,0,5120,32,29.6151
0,0,6144,1,1.06008
0,0,6144,2,2.09195
0,0,6144,3,3.12836
0,0,6144,4,4.1761
0,0,6144,5,5.20349
0,0,6144,6,6.40805
0,0,6144,7,7.2962
0,0,6144,8,8.34385
0,0,6144,9,9.39056
0,0,6144,10,10.4276
0,0,6144,11,11.4789
0,0,6144,12,12.5125
0,0,6144,13,13.5633
0,0,6144,14,14.5993
0,0,6144,15,15.9865
0,0,6144,16,17.1767
0,0,6144,17,18.8805
0,0,6144,18,18.7721
0,0,6144,19,19.8378
0,0,6144,20,20.8626
0,0,6144,21,21.9121
0,0,6144,22,22.9635
0,0,6144,23,24.0354
0,0,6144,24,25.0579
0,0,6144,25,26.4215
0,0,6144,26,27.8431
0,0,6144,27,28.2014
0,0,6144,28,29.2284
0,0,6144,29,30.2781
0,0,6144,30,31.3188
0,0,6144,31,32.3545
0,0,6144,32,33.3837
0,0,7168,1,1.22038
0,0,7168,2,2.40268
0,0,7168,3,3.59076
0,0,7168,4,4.801
0,0,7168,5,5.99854
0,0,7168,6,7.18871
0,0,7168,7,8.36624
0,0,7168,8,9.58989
0,0,7168,9,10.7657
0,0,7168,10,11.9753
0,0,7168,11,13.2035
0,0,7168,12,14.408
0,0,7168,13,15.6085
0,0,7168,14,16.7783
0,0,7168,15,18.0089
0,0,7168,16,19.2175
0,0,7168,17,20.4344
0,0,7168,18,21.55
0,0,7168,19,22.7722
0,0,7168,20,24.0115
0,0,7168,21,25.2285
0,0,7168,22,26.4216
0,0,7168,23,27.5687
0,0,7168,24,28.8208
0,0,7168,25,29.9726
0,0,7168,26,32.2547
0,0,7168,27,33.5157
0,0,7168,28,33.6392
0,0,7168,29,34.8475
0,0,7168,30,35.9344
0,0,7168,31,37.1246
0,0,7168,32,38.4588
0,0,8192,1,1.37273
0,0,8192,2,2.71747
0,0,8192,3,4.05681
0,0,8192,4,5.41277
0,0,8192,5,6.75876
0,0,8192,6,8.11712
0,0,8192,7,9.47054
0,0,8192,8,10.8351
0,0,8192,9,12.2136
0,0,8192,10,13.5703
0,0,8192,11,14.9661
0,0,8192,12,16.3552
0,0,8192,13,17.7409
0,0,8192,14,19.0861
0,0,8192,15,20.5347
0,0,8192,16,21.8778
0,0,8192,17,23.279
0,0,8192,18,24.6389
0,0,8192,19,26.4093
0,0,8192,20,27.4426
0,0,8192,21,28.7922
0,0,8192,22,30.168
0,0,8192,23,31.5569
0,0,8192,24,32.9021
0,0,8192,25,34.3043
0,0,8192,26,35.8776
0,0,8192,27,37.8919
0,0,8192,28,38.4774
0,0,8192,29,39.8069
0,0,8192,30,41.1437
0,0,8192,31,42.4893
0,0,8192,32,43.8861
0,1,1024,1,0.269701
0,1,1024,2,0.515808
0,1,1024,3,0.764052
0,1,1024,4,1.01172
0,1,1024,5,1.25745
0,1,1024,6,1.51198
0,1,1024,7,1.90788
