is_concurrent,repetition,pop_size,num_species,s_step_mean
0,0,128,1,0.000135952
0,0,128,2,0.000245811
0,0,128,3,0.000353775
0,0,128,4,0.000473618
0,0,128,5,0.000581029
0,0,128,6,0.000694459
0,0,128,7,0.000802078
0,0,128,8,0.000919565
0,0,128,9,0.00103382
0,0,128,10,0.00113476
0,0,128,11,0.0012521
0,0,128,12,0.00135669
0,0,128,13,0.00146979
0,0,128,14,0.00158122
0,0,128,15,0.00169595
0,0,128,16,0.00179915
0,0,128,17,0.0019144
0,0,128,18,0.00202273
0,0,128,19,0.00214274
0,0,128,20,0.00224412
0,0,128,21,0.00235587
0,0,128,22,0.00247684
0,0,128,23,0.00258678
0,0,128,24,0.00269979
0,0,128,25,0.00279392
0,0,128,26,0.00292579
0,0,128,27,0.00303031
0,0,128,28,0.00314468
0,0,128,29,0.00325036
0,0,128,30,0.00334626
0,0,128,31,0.00347571
0,0,128,32,0.00358722
0,0,256,1,0.000177185
0,0,256,2,0.000332772
0,0,256,3,0.000481482
0,0,256,4,0.000642982
0,0,256,5,0.000792181
0,0,256,6,0.000950714
0,0,256,7,0.00110762
0,0,256,8,0.00126445
0,0,256,9,0.0014195
0,0,256,10,0.00156908
0,0,256,11,0.00172752
0,0,256,12,0.00187081
0,0,256,13,0.00202777
0,0,256,14,0.00217972
0,0,256,15,0.00233708
0,0,256,16,0.00248554
0,0,256,17,0.00263779
0,0,256,18,0.00279674
0,0,256,19,0.00295462
0,0,256,20,0.00309866
0,0,256,21,0.00324763
0,0,256,22,0.00341738
0,0,256,23,0.00356478
0,0,256,24,0.00372638
0,0,256,25,0.00385797
0,0,256,26,0.00402717
0,0,256,27,0.00418271
0,0,256,28,0.00433756
0,0,256,29,0.00449475
0,0,256,30,0.00465083
0,0,256,31,0.00479143
0,0,256,32,0.00496312
0,0,384,1,0.00022763
0,0,384,2,0.000421809
0,0,384,3,0.000626811
0,0,384,4,0.000826227
0,0,384,5,0.00102647
0,0,384,6,0.0012328
0,0,384,7,0.00143833
0,0,384,8,0.00163676
0,0,384,9,0.0018413
0,0,384,10,0.00203846
0,0,384,11,0.00223357
0,0,384,12,0.00242033
0,0,384,13,0.00262548
0,0,384,14,0.00283428
0,0,384,15,0.00303742
0,0,384,16,0.00322675
0,0,384,17,0.00343553
0,0,384,18,0.00363512
0,0,384,19,0.00383491
0,0,384,20,0.00403514
0,0,384,21,0.00423145
0,0,384,22,0.00443885
0,0,384,23,0.00463932
0,0,384,24,0.0048401
0,0,384,25,0.00502736
0,0,384,26,0.00524487
0,0,384,27,0.00543535
0,0,384,28,0.00564551
0,0,384,29,0.00583825
0,0,384,30,0.0060317
0,0,384,31,0.00623313
0,0,384,32,0.00644108
0,0,512,1,0.000269183
0,0,512,2,0.000520834
0,0,512,3,0.00075443
0,0,512,4,0.00101301
0,0,512,5,0.00125997
0,0,512,6,0.00149582
0,0,512,7,0.00175874
0,0,512,8,0.00199851
0,0,512,9,0.00225294
0,0,512,10,0.00247737
0,0,512,11,0.00271961
0,0,512,12,0.00297035
0,0,512,13,0.0032179
0,0,512,14,0.00346085
0,0,512,15,0.00371541
0,0,512,16,0.00395609
0,0,512,17,0.00419528
0,0,512,18,0.00444808
0,0,512,19,0.00469985
0,0,512,20,0.00494429
0,0,512,21,0.00518762
0,0,512,22,0.00543719
0,0,512,23,0.00568156
0,0,512,24,0.0059134
0,0,512,25,0.00617173
0,0,512,26,0.00641442
0,0,512,27,0.00666715
0,0,512,28,0.00691575
0,0,512,29,0.00715691
0,0,512,30,0.00738532
0,0,512,31,0.00764288
0,0,512,32,0.00788069
0,0,640,1,0.000337801
0,0,640,2,0.000653944
0,0,640,3,0.000952677
0,0,640,4,0.00127832
0,0,640,5,0.0015953
0,0,640,6,0.00191168
0,0,640,7,0.00223221
0,0,640,8,0.00254541
0,0,640,9,0.00285424
0,0,640,10,0.0031646
0,0,640,11,0.00347521
0,0,640,12,0.00378272
0,0,640,13,0.00410234
0,0,640,14,0.00442046
0,0,640,15,0.00472587
0,0,640,16,0.00504053
0,0,640,17,0.00535035
0,0,640,18,0.00567241
0,0,640,19,0.00597908
0,0,640,20,0.00628414
0,0,640,21,0.00660789
0,0,640,22,0.0069189
0,0,640,23,0.00723633
0,0,640,24,0.00755608
0,0,640,25,0.00787008
0,0,640,26,0.0081662
0,0,640,27,0.00849299
0,0,640,28,0.00880283
0,0,640,29,0.00911856
0,0,640,30,0.00943141
0,0,640,31,0.0097568
0,0,640,32,0.010064
0,0,768,1,0.000387949
0,0,768,2,0.000754798
0,0,768,3,0.00110888
0,0,768,4,0.00148135
0,0,768,5,0.00184732
0,0,768,6,0.0022164
0,0,768,7,0.00258272
0,0,768,8,0.00294392
0,0,768,9,0.00330292
0,0,768,10,0.00366182
0,0,768,11,0.00402669
0,0,768,12,0.00438052
0,0,768,13,0.00475056
0,0,768,14,0.00511392
0,0,768,15,0.0054712
0,0,768,16,0.00583837
0,0,768,17,0.00619893
0,0,768,18,0.00656289
0,0,768,19,0.00691801
0,0,768,20,0.00729387
0,0,768,21,0.00765715
0,0,768,22,0.00802325
0,0,768,23,0.00839001
0,0,768,24,0.00874602
0,0,768,25,0.00910121
0,0,768,26,0.00948059
0,0,768,27,0.00983281
0,0,768,28,0.0101965
0,0,768,29,0.0105447
0,0,768,30,0.0109284
0,0,768,31,0.0112839
0,0,768,32,0.0116522
0,0,896,1,0.00043586
0,0,896,2,0.0008475
0,0,896,3,0.0012531
0,0,896,4,0.00167614
0,0,896,5,0.0020919
0,0,896,6,0.00250526
0,0,896,7,0.00291291
0,0,896,8,0.00333199
0,0,896,9,0.00372855
0,0,896,10,0.00414113
0,0,896,11,0.00456502
0,0,896,12,0.00497141
0,0,896,13,0.0053744
0,0,896,14,0.00581134
0,0,896,15,0.00619671
0,0,896,16,0.00661319
0,0,896,17,0.00701453
0,0,896,18,0.0074273
0,0,896,19,0.00784342
0,0,896,20,0.00825554
0,0,896,21,0.0086782
0,0,896,22,0.00909526
0,0,896,23,0.00948827
0,0,896,24,0.00990357
0,0,896,25,0.0103004
0,0,896,26,0.0107174
0,0,896,27,0.0111297
0,0,896,28,0.0115573
0,0,896,29,0.0119522
