is_concurrent,repetition,pop_size,num_species,s_step_mean
0,0,1024,1,0.000389029
0,0,1024,2,0.000753444
0,0,1024,3,0.00111788
0,0,1024,4,0.00148606
0,0,1024,5,0.00185056
0,0,1024,6,0.00221805
0,0,1024,7,0.00258384
0,0,1024,8,0.00294956
0,0,1024,9,0.00331483
0,0,1024,10,0.00368166
0,0,1024,11,0.00404769
0,0,1024,12,0.00441177
0,0,1024,13,0.00478257
0,0,1024,14,0.00514754
0,0,1024,15,0.00551031
0,0,1024,16,0.005879
0,0,1024,17,0.00624632
0,0,1024,18,0.00661098
0,0,1024,19,0.00697766
0,0,1024,20,0.00734297
0,0,1024,21,0.00770978
0,0,1024,22,0.00807286
0,0,1024,23,0.00844681
0,0,1024,24,0.00881081
0,0,1024,25,0.00917003
0,0,1024,26,0.00954102
0,0,1024,27,0.00990453
0,0,1024,28,0.0102704
0,0,1024,29,0.0106341
0,0,1024,30,0.0110047
0,0,1024,31,0.011368
0,0,1024,32,0.011736
0,0,2048,1,0.000733757
0,0,2048,2,0.0014445
0,0,2048,3,0.00215481
0,0,2048,4,0.00286824
0,0,2048,5,0.00357815
0,0,2048,6,0.00429037
0,0,2048,7,0.00499909
0,0,2048,8,0.00571125
0,0,2048,9,0.0064219
0,0,2048,10,0.00713347
0,0,2048,11,0.00784503
0,0,2048,12,0.00855661
0,0,2048,13,0.00926849
0,0,2048,14,0.00997949
0,0,2048,15,0.0106902
0,0,2048,16,0.0113979
0,0,2048,17,0.0121097
0,0,2048,18,0.0128211
0,0,2048,19,0.0135319
0,0,2048,20,0.0142488
0,0,2048,21,0.014957
0,0,2048,22,0.0156652
0,0,2048,23,0.0163833
0,0,2048,24,0.0170896
0,0,2048,25,0.0178032
0,0,2048,26,0.0185144
0,0,2048,27,0.019225
0,0,2048,28,0.0199379
0,0,2048,29,0.0206408
0,0,2048,30,0.0213605
0,0,2048,31,0.0220644
0,0,2048,32,0.0227825
0,0,3072,1,0.0011022
0,0,3072,2,0.00219623
0,0,3072,3,0.00326349
0,0,3072,4,0.00435716
0,0,3072,5,0.0054141
0,0,3072,6,0.00650459
0,0,3072,7,0.0075792
0,0,3072,8,0.00866766
0,0,3072,9,0.0097648
0,0,3072,10,0.0108257
0,0,3072,11,0.0119264
0,0,3072,12,0.0129743
0,0,3072,13,0.0140882
0,0,3072,14,0.0151533
0,0,3072,15,0.0161891
0,0,3072,16,0.0173241
0,0,3072,17,0.0183578
0,0,3072,18,0.0194819
0,0,3072,19,0.0205839
0,0,3072,20,0.021666
0,0,3072,21,0.0227476
0,0,3072,22,0.023753
0,0,3072,23,0.0248883
0,0,3072,24,0.0259058
0,0,3072,25,0.0270863
0,0,3072,26,0.0281737
0,0,3072,27,0.0292227
0,0,3072,28,0.0303948
0,0,3072,29,0.0313637
0,0,3072,30,0.032495
0,0,3072,31,0.0335773
0,0,3072,32,0.0345835
0,0,4096,1,0.00143031
0,0,4096,2,0.00283953
0,0,4096,3,0.00424066
0,0,4096,4,0.00566309
