is_concurrent,repetition,pop_size,num_species,s_step_mean
0,0,2048,1,0.000848288
0,0,2048,9,0.00650084
0,0,2048,17,0.011538
0,0,2048,25,0.0169581
0,0,2048,33,0.0224074
0,0,2048,41,0.0278777
0,0,2048,49,0.0333519
0,0,2048,57,0.0388336
0,0,2048,65,0.0442913
0,0,2048,73,0.0497493
0,0,2048,81,0.0551847
0,0,2048,89,0.0606257
0,0,2048,97,0.0664632
0,0,2048,105,0.0715104
0,0,2048,113,0.0769378
0,0,2048,121,0.0824335
0,0,4096,1,0.00135909
0,0,4096,9,0.0119361
0,0,4096,17,0.0224512
0,0,4096,25,0.0329954
0,0,4096,33,0.0435852
0,0,4096,41,0.0541528
0,0,4096,49,0.0647482
0,0,4096,57,0.0755926
0,0,4096,65,0.0863479
0,0,4096,73,0.0973831
0,0,4096,81,0.108416
0,0,4096,89,0.119483
0,0,4096,97,0.1307
0,0,4096,105,0.141672
0,0,4096,113,0.152816
0,0,4096,121,0.163856
0,0,6144,1,0.00200156
0,0,6144,9,0.017712
0,0,6144,17,0.0334684
0,0,6144,25,0.0492389
0,0,6144,33,0.06501
0,0,6144,41,0.0807729
0,0,6144,49,0.0971387
0,0,6144,57,0.113594
0,0,6144,65,0.130075
0,0,6144,73,0.146553
0,0,6144,81,0.163062
0,0,6144,89,0.179552
0,0,6144,97,0.196057
0,0,6144,105,0.212551
0,0,6144,113,0.229126
0,0,6144,121,0.245615
0,0,8192,1,0.00264235
0,0,8192,9,0.0234904
0,0,8192,17,0.0445307
0,0,8192,25,0.0657909
0,0,8192,33,0.0870555
0,0,8192,41,0.109021
0,0,8192,49,0.131095
0,0,8192,57,0.153169
0,0,8192,65,0.175197
0,0,8192,73,0.197266
0,0,8192,81,0.219352
0,0,8192,89,0.24139
0,0,8192,97,0.263489
0,0,8192,105,0.285459
0,0,8192,113,0.307493
0,0,8192,121,0.32962
0,1,2048,1,0.000714849
0,1,2048,9,0.00613956
0,1,2048,17,0.0115438
0,1,2048,25,0.016959
0,1,2048,33,0.0223884
0,1,2048,41,0.0278724
0,1,2048,49,0.0339105
0,1,2048,57,0.0393759
0,1,2048,65,0.0448404
0,1,2048,73,0.0502469
0,1,2048,81,0.0557152
0,1,2048,89,0.0611419
0,1,2048,97,0.0670139
0,1,2048,105,0.0720321
0,1,2048,113,0.0774921
0,1,2048,121,0.0829292
0,1,4096,1,0.00136947
0,1,4096,9,0.0119316
0,1,4096,17,0.0225011
0,1,4096,25,0.0331356
0,1,4096,33,0.0437702
0,1,4096,41,0.0543932
0,1,4096,49,0.0649955
0,1,4096,57,0.0756024
0,1,4096,65,0.0863724
0,1,4096,73,0.0974061
0,1,4096,81,0.108463
0,1,4096,89,0.119586
0,1,4096,97,0.13069
0,1,4096,105,0.141771
0,1,4096,113,0.152914
0,1,4096,121,0.163982
0,1,6144,1,0.00200118
0,1,6144,9,0.0177274
0,1,6144,17,0.0334858
0,1,6144,25,0.0492457
0,1,6144,33,0.0650226
0,1,6144,41,0.0808204
0,1,6144,49,0.0971846
0,1,6144,57,0.113642
0,1,6144,65,0.13014
0,1,6144,73,0.146611
0,1,6144,81,0.163102
0,1,6144,89,0.179615
0,1,6144,97,0.196132
0,1,6144,105,0.212644
0,1,6144,113,0.228338
0,1,6144,121,0.244753
0,1,8192,1,0.00264317
0,1,8192,9,0.0234113
0,1,8192,17,0.0444679
0,1,8192,25,0.0657055
0,1,8192,33,0.0869112
0,1,8192,41,0.108855
0,1,8192,49,0.130865
0,1,8192,57,0.152907
0,1,8192,65,0.174896
0,1,8192,73,0.196887
0,1,8192,81,0.218945
0,1,8192,89,0.241372
0,1,8192,97,0.263476
0,1,8192,105,0.285546
0,1,8192,113,0.307468
0,1,8192,121,0.329647
0,2,2048,1,0.00071504
0,2,2048,9,0.00612416
0,2,2048,17,0.0115446
0,2,2048,25,0.0169498
0,2,2048,33,0.0224071
0,2,2048,41,0.0278544
0,2,2048,49,0.0333273
0,2,2048,57,0.0387917
0,2,2048,65,0.0442361
0,2,2048,73,0.049675
0,2,2048,81,0.055119
0,2,2048,89,0.0605912
0,2,2048,97,0.0664005
0,2,2048,105,0.071489
0,2,2048,113,0.07693
0,2,2048,121,0.0823631
0,2,4096,1,0.0013589
0,2,4096,9,0.0119311
0,2,4096,17,0.0225103
0,2,4096,25,0.0331564
0,2,4096,33,0.0437849
0,2,4096,41,0.0544182
0,2,4096,49,0.0650348
0,2,4096,57,0.07563
0,2,4096,65,0.086385
0,2,4096,73,0.0974458
0,2,4096,81,0.108475
0,2,4096,89,0.119569
0,2,4096,97,0.130765
0,2,4096,105,0.14178
0,2,4096,113,0.152949
0,2,4096,121,0.164024
0,2,6144,1,0.00200178
0,2,6144,9,0.0177189
0,2,6144,17,0.0334862
0,2,6144,25,0.04927
0,2,6144,33,0.0650441
0,2,6144,41,0.0808493
0,2,6144,49,0.0971879
0,2,6144,57,0.11365
0,2,6144,65,0.130171
0,2,6144,73,0.146649
0,2,6144,81,0.163187
0,2,6144,89,0.179673
0,2,6144,97,0.196146
0,2,6144,105,0.212647
0,2,6144,113,0.229206
0,2,6144,121,0.247401
0,2,8192,1,0.00264248
0,2,8192,9,0.0234966
0,2,8192,17,0.0446122
0,2,8192,25,0.0658147
0,2,8192,33,0.0870426
0,2,8192,41,0.109023
0,2,8192,49,0.131088
0,2,8192,57,0.153185
0,2,8192,65,0.175174
0,2,8192,73,0.197223
0,2,8192,81,0.219342
0,2,8192,89,0.241362
0,2,8192,97,0.263445
0,2,8192,105,0.285478
0,2,8192,113,0.307504
0,2,8192,121,0.329684
1,0,2048,1,0.000714274
1,0,2048,9,0.00105747
1,0,2048,17,0.00145325
1,0,2048,25,0.00191717
1,0,2048,33,0.00265011
1,0,2048,41,0.00355022
1,0,2048,49,0.00412725
1,0,2048,57,0.00452518
1,0,2048,65,0.00495121
1,0,2048,73,0.00539244
1,0,2048,81,0.00607306
1,0,2048,89,0.00654777
1,0,2048,97,0.00699161
1,0,2048,105,0.00740977
1,0,2048,113,0.00782749
1,0,2048,121,0.0082388
1,0,4096,1,0.00136939
1,0,4096,9,0.00175421
1,0,4096,17,0.00269666
1,0,4096,25,0.00483838
1,0,4096,33,0.00579394
1,0,4096,41,0.00633639
1,0,4096,49,0.00783792
1,0,4096,57,0.00862909
1,0,4096,65,0.00970713
1,0,4096,73,0.0110856
1,0,4096,81,0.0124418
1,0,4096,89,0.0138192
1,0,4096,97,0.0152692
1,0,4096,105,0.0168362
1,0,4096,113,0.0181004
1,0,4096,121,0.0195681
1,0,6144,1,0.00201804
1,0,6144,9,0.00311077
1,0,6144,17,0.00622558
1,0,6144,25,0.00716495
1,0,6144,33,0.00942642
1,0,6144,41,0.0105292
1,0,6144,49,0.0130107
1,0,6144,57,0.0150503
1,0,6144,65,0.0175447
1,0,6144,73,0.0197745
1,0,6144,81,0.0220346
1,0,6144,89,0.0245641
1,0,6144,97,0.0268455
1,0,6144,105,0.0291593
1,0,6144,113,0.0316149
1,0,6144,121,0.0341653
1,0,8192,1,0.00264218
1,0,8192,9,0.0040517
1,0,8192,17,0.00826124
1,0,8192,25,0.0111791
1,0,8192,33,0.0130435
1,0,8192,41,0.0174722
1,0,8192,49,0.0194758
1,0,8192,57,0.0240858
1,0,8192,65,0.0281848
1,0,8192,73,0.0306005
1,0,8192,81,0.0350676
1,0,8192,89,0.0389289
1,0,8192,97,0.0417672
1,0,8192,105,0.0457888
1,0,8192,113,0.0496831
1,0,8192,121,0.0526844
1,1,2048,1,0.0007251
1,1,2048,9,0.00110672
1,1,2048,17,0.00143749
1,1,2048,25,0.0019583
1,1,2048,33,0.00264863
1,1,2048,41,0.00355378
1,1,2048,49,0.00408427
1,1,2048,57,0.0045461
1,1,2048,65,0.0050098
1,1,2048,73,0.0058164
1,1,2048,81,0.00603844
1,1,2048,89,0.00675153
1,1,2048,97,0.00695137
1,1,2048,105,0.0074977
1,1,2048,113,0.0078806
1,1,2048,121,0.00823849
1,1,4096,1,0.00137007
1,1,4096,9,0.0017797
1,1,4096,17,0.00270992
1,1,4096,25,0.00485902
1,1,4096,33,0.00573624
1,1,4096,41,0.00644318
1,1,4096,49,0.00778569
1,1,4096,57,0.00861241
1,1,4096,65,0.00953995
1,1,4096,73,0.0110901
1,1,4096,81,0.01243
1,1,4096,89,0.0137943
1,1,4096,97,0.015289
1,1,4096,105,0.0168995
1,1,4096,113,0.0181824
1,1,4096,121,0.0195827
1,1,6144,1,0.00199272
1,1,6144,9,0.00310805
1,1,6144,17,0.00619692
1,1,6144,25,0.00689824
1,1,6144,33,0.0090835
1,1,6144,41,0.0104993
1,1,6144,49,0.0128763
1,1,6144,57,0.0148898
1,1,6144,65,0.017529
1,1,6144,73,0.0196808
1,1,6144,81,0.022203
1,1,6144,89,0.0244665
1,1,6144,97,0.0269455
1,1,6144,105,0.0294364
1,1,6144,113,0.0316093
1,1,6144,121,0.0339159
1,1,8192,1,0.00264034
1,1,8192,9,0.00404552
1,1,8192,17,0.00827217
1,1,8192,25,0.0115105
1,1,8192,33,0.0128729
1,1,8192,41,0.01731
1,1,8192,49,0.0195288
1,1,8192,57,0.0240129
1,1,8192,65,0.0281544
1,1,8192,73,0.0306255
1,1,8192,81,0.0349353
1,1,8192,89,0.0390577
1,1,8192,97,0.041746
1,1,8192,105,0.0458983
1,1,8192,113,0.0498468
1,1,8192,121,0.0527724
1,2,2048,1,0.000723536
1,2,2048,9,0.00108669
1,2,2048,17,0.00140071
1,2,2048,25,0.00195255
1,2,2048,33,0.00264601
1,2,2048,41,0.00356012
1,2,2048,49,0.00412714
1,2,2048,57,0.00449911
1,2,2048,65,0.00499712
1,2,2048,73,0.00542923
1,2,2048,81,0.00619617
1,2,2048,89,0.00638551
1,2,2048,97,0.00687276
1,2,2048,105,0.00736451
1,2,2048,113,0.00778655
1,2,2048,121,0.00829571
1,2,4096,1,0.00135824
1,2,4096,9,0.00173716
1,2,4096,17,0.00270238
1,2,4096,25,0.00481425
1,2,4096,33,0.00573854
1,2,4096,41,0.00651427
1,2,4096,49,0.00776413
1,2,4096,57,0.00854651
1,2,4096,65,0.00952447
1,2,4096,73,0.0110697
1,2,4096,81,0.0124992
1,2,4096,89,0.0138561
1,2,4096,97,0.0152946
1,2,4096,105,0.0168136
1,2,4096,113,0.0182844
1,2,4096,121,0.019589
1,2,6144,1,0.00200664
1,2,6144,9,0.003113
1,2,6144,17,0.00620492
1,2,6144,25,0.00697844
1,2,6144,33,0.00927927
1,2,6144,41,0.0104175
1,2,6144,49,0.0130997
1,2,6144,57,0.015039
1,2,6144,65,0.0176677
1,2,6144,73,0.0198715
1,2,6144,81,0.0223993
1,2,6144,89,0.0245313
1,2,6144,97,0.0267065
1,2,6144,105,0.0294412
1,2,6144,113,0.0318421
1,2,6144,121,0.0346414
1,2,8192,1,0.00264226
1,2,8192,9,0.00403862
1,2,8192,17,0.00832368
1,2,8192,25,0.0115182
1,2,8192,33,0.0128198
1,2,8192,41,0.0172675
1,2,8192,49,0.0195611
1,2,8192,57,0.0239795
1,2,8192,65,0.0283972
1,2,8192,73,0.0306049
1,2,8192,81,0.0348064
1,2,8192,89,0.0391152
1,2,8192,97,0.0418048
1,2,8192,105,0.0459765
1,2,8192,113,0.0499419
1,2,8192,121,0.0527668
